Id,Status
55859,functional
13234,functional
71533,non functional
59819,non functional
24719,functional
22386,functional
63181,functional
69713,functional
53444,non functional
3827,functional
51215,non functional
37439,functional
58997,functional
7183,functional
25025,functional
15709,non functional
30635,non functional
15279,functional
23631,functional
55258,functional
22000,non functional
30711,functional
70595,non functional
17870,non functional
62428,functional
19596,functional
24935,non functional
55720,non functional
33608,functional
69810,functional
53729,functional
29075,functional
65456,functional
11575,non functional
13989,functional
57066,functional
51061,non functional
56481,functional
71879,functional
4850,functional
50759,non functional
47733,functional
31863,functional
61332,functional
27709,non functional
15636,non functional
44834,non functional
50366,non functional
47563,functional
56701,functional
59769,functional
73160,non functional
20875,non functional
20395,non functional
14516,functional
54376,non functional
51617,non functional
33487,functional
52974,functional
30826,functional
20695,functional
73868,functional
33804,functional
10385,functional
12364,functional
17894,non functional
34698,functional
49997,functional
51647,non functional
55820,non functional
5546,functional
23927,functional
4609,non functional
6995,non functional
30809,functional
64298,non functional
61675,non functional
60994,non functional
34959,non functional
59090,functional
13832,non functional
61374,non functional
22976,non functional
10889,functional
46813,non functional
17523,non functional
23678,functional
21609,functional
36939,functional
12783,non functional
15488,non functional
66088,non functional
64690,non functional
69072,functional
18876,functional
50140,non functional
47894,non functional
3964,functional
55849,non functional
53051,functional
3577,functional
46150,functional
68437,functional
1147,non functional
29723,non functional
2265,functional
21451,functional
46348,non functional
37637,functional
60963,functional
27479,functional
45218,functional
52725,non functional
17252,functional
44955,non functional
66089,functional
25268,functional
51852,functional
37605,functional
71865,functional
68941,non functional
13058,non functional
30277,functional
37028,functional
6344,non functional
71831,functional
13771,functional
66949,functional
41571,non functional
19686,functional
60689,functional
23761,functional
26519,functional
24113,functional
32760,functional
12473,functional
64867,functional
25783,functional
66394,functional
36054,non functional
43918,functional
42612,non functional
19647,functional
53536,non functional
46468,functional
52975,functional
41924,non functional
9623,functional
12465,non functional
28859,non functional
66708,functional
71203,functional
53616,functional
74078,non functional
1569,non functional
62011,non functional
44841,non functional
62593,non functional
56437,non functional
41333,functional
46238,non functional
25570,functional
53807,functional
28325,functional
66970,functional
62554,non functional
1108,functional
50812,non functional
59317,functional
7162,functional
68680,functional
23993,functional
31051,functional
29393,functional
40815,functional
41892,non functional
55447,functional
68256,functional
18728,non functional
2427,non functional
36005,functional
2528,functional
50758,non functional
12122,non functional
54850,non functional
71622,non functional
13535,non functional
62304,functional
60104,functional
36443,non functional
25296,functional
17218,non functional
20813,functional
4421,non functional
67023,functional
41846,non functional
70501,non functional
20796,non functional
32483,non functional
45411,functional
12339,functional
19672,non functional
1588,non functional
69785,non functional
4706,functional
46555,non functional
34617,non functional
54367,functional
67750,functional
63515,non functional
61810,non functional
38696,functional
46941,non functional
62407,functional
40665,functional
66321,functional
73352,functional
64705,non functional
38528,functional
29992,non functional
38850,functional
39909,functional
16526,functional
43225,functional
10580,functional
68291,functional
28102,functional
24761,non functional
41635,functional
14343,functional
39507,functional
28605,functional
41412,functional
74203,functional
29222,non functional
16218,functional
57272,functional
40275,functional
23496,non functional
59276,functional
16386,functional
50942,functional
54424,non functional
49636,functional
1360,functional
48404,non functional
24389,functional
